POLY_ID,AREAKEY,MEDHVAL,PCTBACHMOR,MEDHHINC,PCTVACANT,PCTSINGLES,NBELPOV100
1380,4.2101E+11,32300,5.364,15500,18.7215,13.242,216
1381,4.2101E+11,36600,13.8298,12375,7.6923,20.7692,137
1382,4.2101E+11,36800,5.7143,20370,18.0272,13.2653,378
1383,4.2101E+11,37400,8.5911,19688,17.7419,19.3548,198
1384,4.2101E+11,27300,1.0753,25455,7.6677,3.1949,273
1385,4.2101E+11,47700,4.507,16528,17.3913,19.1304,307
1386,4.2101E+11,22400,2.1739,22161,18.4615,7.6923,151
1387,4.2101E+11,58600,8.3851,28144,9.6535,9.1584,147
1388,4.2101E+11,75000,15.7895,24118,7.5,17.5,9
1389,4.2101E+11,37500,6.1404,34318,0,6.9444,20
1390,4.2101E+11,47400,5.3963,27361,13.1765,6.1176,210
1391,4.2101E+11,31000,9.0604,23214,10.0529,3.7037,94
1392,4.2101E+11,50400,4.9815,31731,3.0928,5.1546,167
1393,4.2101E+11,42400,1.3722,31830,7.5949,6.5823,169
1394,4.2101E+11,34100,0,28542,11.9048,3.1746,52
1395,4.2101E+11,40300,10.8527,24583,8.0925,6.9364,142
1396,4.2101E+11,40800,7.6063,19792,9.9448,8.5635,318
1397,4.2101E+11,45000,12.1076,19345,4.4586,0,67
1398,4.2101E+11,38300,6.383,21307,5.8091,0,115
1399,4.2101E+11,36600,6.25,25909,14.3603,4.4386,185
1400,4.2101E+11,39400,1.1236,20469,9.0909,6.25,376
1401,4.2101E+11,36000,9.0226,12000,6.4935,20.7792,95
1402,4.2101E+11,35000,9.7324,21094,3.2864,13.1455,134
1403,4.2101E+11,33200,1.5203,14853,14.4989,6.823,662
1404,4.2101E+11,56600,16.6667,41250,0.8584,0,47
1405,4.2101E+11,38500,8.3969,20750,3.0303,2.2039,273
1406,4.2101E+11,33300,7.8767,18854,23.7251,8.204,291
1407,4.2101E+11,34700,12.0301,24896,37.5546,17.0306,81
1408,4.2101E+11,44100,4.8649,35750,15.625,4.6875,55
1409,4.2101E+11,38100,2.8777,17756,8.311,2.681,293
1410,4.2101E+11,39200,13.093,25392,16.4634,11.3415,478
1411,4.2101E+11,38900,0,22500,15.4856,2.8871,381
1412,4.2101E+11,47500,11.6142,27813,21.8137,1.9608,235
1413,4.2101E+11,55200,15.1268,21728,13.2716,3.1893,499
1414,4.2101E+11,57600,12.959,35457,9.7792,23.6593,102
1415,4.2101E+11,59200,12.5201,37750,8.0925,19.0751,210
1416,4.2101E+11,89000,12.6016,43214,0,21.0526,5
1417,4.2101E+11,76300,27,64844,1.9481,2.9221,115
1418,4.2101E+11,52400,7.1895,37188,14.0704,0,146
1419,4.2101E+11,49700,6.7976,27852,9.4456,9.4456,311
1420,4.2101E+11,54100,8.9219,40431,5.5662,8.6372,139
1421,4.2101E+11,75000,39.3189,47105,1.2048,4.0161,100
1422,4.2101E+11,94500,4.8673,39875,0.8403,13.4454,0
1423,4.2101E+11,57000,11.0692,45238,6.9498,4.8263,142
1424,4.2101E+11,53400,12.854,39423,9.4961,3.876,98
1425,4.2101E+11,55700,1.9444,15208,0,6.746,306
1426,4.2101E+11,49300,5.8559,30250,9.3525,0,219
1427,4.2101E+11,48000,8.1206,35727,4.2105,5.614,89
1428,4.2101E+11,52700,10.9162,30069,3.8596,2.807,156
1429,4.2101E+11,63600,7.2356,40216,0,5.8659,195
1430,4.2101E+11,48100,7.9137,23894,20.4301,0,99
1431,4.2101E+11,48900,5.0685,32330,16.3265,2.0408,139
1432,4.2101E+11,47200,3.0686,24167,3.6313,3.9106,218
1433,4.2101E+11,58800,17,31685,15.2466,10.7623,117
1434,4.2101E+11,72400,15.1179,26955,6.0109,7.286,81
1435,4.2101E+11,53200,15.304,37250,4.4218,3.9116,121
1436,4.2101E+11,52000,6.9193,34922,6.4815,2.5132,383
1437,4.2101E+11,58400,7.3446,34348,6.8311,13.093,162
1438,4.2101E+11,81900,22.5263,41154,5.0725,19.9275,26
1439,4.2101E+11,58500,13.6182,35200,6.9767,6.3425,80
1440,4.2101E+11,59900,13.9219,35990,2.9178,4.5093,58
1441,4.2101E+11,61700,18.5286,45769,0,2.2624,79
1442,4.2101E+11,83000,9.9746,31848,4.2017,2.8011,30
1443,4.2101E+11,66000,5.5804,41750,5.4422,0,37
1444,4.2101E+11,71900,15.0602,30943,6.2706,15.1815,49
1445,4.2101E+11,62700,13.4328,34205,4.7022,10.6583,63
1446,4.2101E+11,77300,22.7898,41964,6.7485,14.1104,47
1447,4.2101E+11,77000,17.7966,50745,6.2678,23.0769,55
1448,4.2101E+11,68400,9.5238,33889,0,0,75
1449,4.2101E+11,82200,22.449,50625,11.5538,18.3267,38
1450,4.2101E+11,87000,16.3934,25595,8.1996,16.221,139
1451,4.2101E+11,86800,16.9456,38696,3.5971,27.6978,52
1452,4.2101E+11,79800,20.0688,36034,5.1948,4.7078,134
1453,4.2101E+11,83200,19.8547,44375,6.3745,17.1315,157
1454,4.2101E+11,98300,32.5342,58500,0,41.3408,48
1455,4.2101E+11,96800,35.9922,59737,3.5573,13.0435,39
1456,4.2101E+11,85200,19.1155,61136,0,8.5427,34
1457,4.2101E+11,86700,21.9802,32262,3.7543,20.8191,30
1458,4.2101E+11,89500,9.6774,43819,4.8223,19.2893,65
1459,4.2101E+11,68100,22.9102,42750,2.6882,6.9892,36
1460,4.2101E+11,67200,9.4567,44766,3.9216,0,50
1461,4.2101E+11,70600,16.9271,28958,4.4834,1.9493,189
1462,4.2101E+11,101700,12.7072,45556,4.0161,15.261,156
1463,4.2101E+11,84500,17.2277,58125,4.947,11.6608,61
1464,4.2101E+11,116400,19.8276,45179,0,60.5839,28
1465,4.2101E+11,112500,14.0741,32679,6.8182,88.6364,11
1466,4.2101E+11,67300,16.6667,41250,8.8757,7.3964,58
1467,4.2101E+11,78900,24.4966,40865,0,14.5833,40
1468,4.2101E+11,81700,25.8206,29091,0,13.7931,96
1469,4.2101E+11,84900,11.0638,42109,0,7.3973,89
1470,4.2101E+11,82000,22.906,41563,6.8421,8.6842,112
1471,4.2101E+11,56800,7.6462,37500,6.8075,10.3286,173
1472,4.2101E+11,60300,9.8814,39500,6.1151,0,60
1473,4.2101E+11,57400,13.6473,34087,5.423,0,144
1474,4.2101E+11,62400,13.2005,39412,6.5292,3.7801,155
1475,4.2101E+11,60700,15.2364,43019,3.794,4.878,92
1476,4.2101E+11,55400,2.1898,35273,10.3321,2.214,110
1477,4.2101E+11,58400,9.9609,46806,3.2967,0,56
1478,4.2101E+11,61900,7.7938,37895,6.7568,0,240
1479,4.2101E+11,55700,20.2492,27019,7.2727,6.5455,141
1480,4.2101E+11,56700,9.5238,38869,6.9277,3.012,80
1481,4.2101E+11,62200,21.6028,37656,0,0,54
1482,4.2101E+11,58000,14.3951,37500,6.6826,1.432,147
1483,4.2101E+11,62900,13.4045,44615,5.9574,3.4043,93
1484,4.2101E+11,72900,11.6667,30909,0,0,98
1485,4.2101E+11,62400,14.382,43365,5.4945,0,94
1486,4.2101E+11,65400,20.7576,34135,4.336,4.878,136
1487,4.2101E+11,58300,20.9337,36912,5.2192,0,253
1488,4.2101E+11,61200,19.8686,46250,7.027,10,93
1489,4.2101E+11,58600,19.9262,31818,5.2786,0,135
1490,4.2101E+11,59600,14.1026,29236,5.0955,3.5032,105
1491,4.2101E+11,63800,12.8778,40385,1.9027,2.537,230
1492,4.2101E+11,65600,10.4077,31435,3.8182,6.5455,461
1493,4.2101E+11,65400,14.0299,30625,0,5.6604,250
1494,4.2101E+11,62000,15.3215,28571,3.8724,4.1002,132
1495,4.2101E+11,63800,22.187,32765,11.7962,6.1662,202
1496,4.2101E+11,61900,8.1633,32917,7.5875,9.144,118
1497,4.2101E+11,61900,15.4567,47083,3.7549,1.1858,92
1498,4.2101E+11,62900,14.058,37574,3.6954,0,186
1499,4.2101E+11,69500,13.2009,39861,7.9505,1.5901,77
1500,4.2101E+11,72900,15.0259,35577,6.5109,1.3356,77
1501,4.2101E+11,78300,21.202,42500,1.3774,3.0303,41
1502,4.2101E+11,74600,21.966,47422,4.375,0,117
1503,4.2101E+11,71200,4.0783,30640,2.6648,1.122,59
1504,4.2101E+11,80800,20.9459,35313,6.6015,0,59
1505,4.2101E+11,71400,15.2203,45313,4.2424,6.8687,47
1506,4.2101E+11,73100,18.2493,40238,1.8913,0,72
1507,4.2101E+11,74600,12.3003,53125,8.0292,0,25
1508,4.2101E+11,72200,9.713,39545,3.3088,0,6
1509,4.2101E+11,58100,6.0827,34583,0,0,51
1510,4.2101E+11,59200,11.8943,43988,7.197,0,40
1511,4.2101E+11,66900,12,34458,4.7059,0,108
1512,4.2101E+11,72200,13.1757,44196,5.2023,0,8
1513,4.2101E+11,74500,17.7725,31806,0,3.6,28
1514,4.2101E+11,78500,7.6923,46429,3.0211,3.6254,16
1515,4.2101E+11,69900,8.4211,33281,2.5862,0,19
1516,4.2101E+11,61700,8.5437,24907,5.3125,0,69
1517,4.2101E+11,52600,13.4615,26623,3.4934,0,59
1518,4.2101E+11,62400,14.7815,37022,3.7475,4.3393,55
1519,4.2101E+11,59700,4.1333,42222,5.3498,2.0576,14
1520,4.2101E+11,65500,11.1351,50000,5.5077,0,110
1521,4.2101E+11,63300,9.0909,33235,2.0134,0,52
1522,4.2101E+11,56200,15.6398,36979,6.4593,2.3923,72
1523,4.2101E+11,56300,14.5125,31830,1.5504,0,83
1524,4.2101E+11,59600,9.5339,35568,3.5948,0,10
1525,4.2101E+11,63700,14.2857,28802,11.7904,2.6201,59
1526,4.2101E+11,62700,6.0698,42386,4.6229,6.0827,35
1527,4.2101E+11,59100,7.5391,38446,7.7951,10.6904,126
1528,4.2101E+11,59600,11.3173,31579,3.2154,23.7942,78
1529,4.2101E+11,56300,10.8696,36298,7.5758,17.803,41
1530,4.2101E+11,55300,6.4327,36339,8.6957,4.3478,20
1531,4.2101E+11,50000,17.6923,40521,0,4.7337,56
1532,4.2101E+11,64600,5.0725,36742,5.6075,4.6729,51
1533,4.2101E+11,62900,8.958,39653,1.1561,3.1792,80
1534,4.2101E+11,57500,6.4607,34408,4.7059,0,135
1535,4.2101E+11,61300,4.6589,28421,3.0581,5.1988,70
1536,4.2101E+11,58100,4.7468,35556,5.7831,1.4458,94
1537,4.2101E+11,56200,0,27000,5.314,3.8647,78
1538,4.2101E+11,56300,16.3978,33750,0,4.4693,7
1539,4.2101E+11,56500,5.9545,39118,4.3373,2.1687,81
1540,4.2101E+11,58200,3.3333,29943,7.2848,6.6225,180
1541,4.2101E+11,51800,5.7576,43266,13.8173,9.1335,112
1542,4.2101E+11,62300,6.25,24205,9.6234,22.1757,81
1543,4.2101E+11,48700,11.5044,27045,10.9415,7.3791,161
1544,4.2101E+11,50300,13.5647,20192,11.4679,15.5963,141
1545,4.2101E+11,40800,0,31250,10.1449,10.1449,32
1546,4.2101E+11,55200,4.7101,41528,8.6486,3.7838,23
1547,4.2101E+11,51400,12.9676,30250,6.4516,2.8226,135
1548,4.2101E+11,55700,3.5398,32115,11.4504,10.3053,50
1549,4.2101E+11,49000,3.066,23036,7.0234,9.3645,105
1550,4.2101E+11,52700,4.0184,36111,4.5775,1.9366,51
1551,4.2101E+11,76100,11.7216,27708,0,13.6872,72
1552,4.2101E+11,77900,18.1818,33421,8.4158,16.3366,7
1553,4.2101E+11,62100,15.4605,41528,19.8276,2.5862,24
1554,4.2101E+11,46900,8.7336,26875,16.2069,10.3448,75
1555,4.2101E+11,53100,19.0476,30417,19.788,20.8481,90
1556,4.2101E+11,47500,6.993,31607,9.292,0,157
1557,4.2101E+11,61500,8.0483,36100,5.5105,4.2139,218
1558,4.2101E+11,70900,19.0751,51063,8.1325,6.6265,80
1559,4.2101E+11,67600,10.6084,44471,8.0402,2.2613,44
1560,4.2101E+11,73400,5.0781,36974,0,15.2318,143
1561,4.2101E+11,64400,8.3333,45809,3.9683,5.9524,67
1562,4.2101E+11,57300,10.7456,31793,8,7,121
1563,4.2101E+11,65000,24.6377,30278,10.5769,8.6538,81
1564,4.2101E+11,59500,11.5854,23667,5.4795,6.8493,113
1565,4.2101E+11,68700,7.4681,34281,2.3102,19.1419,38
1566,4.2101E+11,40700,0,22679,0,0,27
1567,4.2101E+11,28400,8.1395,27750,0,34.2857,19
1568,4.2101E+11,56300,4.7718,25781,11.9658,12.2507,145
1569,4.2101E+11,50500,8.3051,34722,11.9534,14.5773,81
1570,4.2101E+11,52900,5.9459,39276,4.0598,4.9145,107
1571,4.2101E+11,81500,12.5786,30909,6.8536,17.757,154
1572,4.2101E+11,80300,10.8541,39167,4.6784,10.8187,82
1573,4.2101E+11,60700,6.2099,30875,8.1272,0,22
1574,4.2101E+11,62000,7.3123,35469,3.0508,0,27
1575,4.2101E+11,61300,7.0254,32019,6.7114,2.9083,230
1576,4.2101E+11,44200,6.5744,23611,14.4928,0,149
1577,4.2101E+11,59400,12.3236,40112,5.4054,12.6126,153
1578,4.2101E+11,67600,6.7114,31587,0,0,84
1579,4.2101E+11,58100,7.438,34453,3.8596,0,52
1580,4.2101E+11,57200,5.9701,38068,4.4601,0,105
1581,4.2101E+11,65100,25.9098,31667,8.6168,3.6281,240
1582,4.2101E+11,64600,9.9842,29643,8.6168,6.576,130
1583,4.2101E+11,67700,12.7778,35714,2.994,10.1796,34
1584,4.2101E+11,71700,17.5066,42258,4.6053,5.2632,72
1585,4.2101E+11,70000,21.1353,39855,6.3319,1.9651,86
1586,4.2101E+11,74900,22.9448,40375,4.486,1.3084,60
1587,4.2101E+11,80600,13.7369,44375,1.7274,0,271
1588,4.2101E+11,83000,11.491,31429,5.1622,9.587,73
1589,4.2101E+11,82600,29.5455,35577,10.0402,2.4096,43
1590,4.2101E+11,90900,10.0858,54792,0,6.2241,0
1591,4.2101E+11,91400,19.5335,43929,0,3.1847,0
1592,4.2101E+11,96000,26.1329,51250,3.6176,6.2016,65
1593,4.2101E+11,90900,11.4499,24077,4.2945,3.5276,163
1594,4.2101E+11,98900,20.6532,39911,3.577,28.9269,76
1595,4.2101E+11,120900,27.3885,59286,2.5641,79.4872,0
1596,4.2101E+11,100700,31.8095,36136,3.4682,30.6358,30
1597,4.2101E+11,95100,19.6927,55417,0,24.4444,17
1598,4.2101E+11,86500,18.6935,27610,4.329,6.4935,139
1599,4.2101E+11,83800,19.1052,32964,4.9236,0,189
1600,4.2101E+11,99000,25.062,44444,3.3195,18.6722,92
1601,4.2101E+11,84500,10.8548,36528,4.7273,8,27
1602,4.2101E+11,85700,22.8261,36210,3.1359,5.5749,78
1603,4.2101E+11,86800,13.7019,33421,3.6885,14.7541,57
1604,4.2101E+11,79900,13.615,47431,3.4091,4.9242,21
1605,4.2101E+11,88000,26.0989,45607,3.527,9.1286,79
1606,4.2101E+11,95200,18.5185,40647,7.3903,27.0208,140
1607,4.2101E+11,88100,12.536,53500,2.2831,34.9315,66
1608,4.2101E+11,91500,17.9158,28882,4.5191,8.8065,264
1609,4.2101E+11,108000,16.8919,34583,4.2386,14.4427,235
1610,4.2101E+11,104400,18.2186,48103,4.8485,23.6364,64
1611,4.2101E+11,91500,22.8867,23151,3.5593,6.1017,393
1612,4.2101E+11,86000,23.4828,31875,6.1856,12.3711,100
1613,4.2101E+11,91300,31.2024,45417,4.4118,10.8824,48
1614,4.2101E+11,83800,19.596,43281,5.178,10.0324,63
1615,4.2101E+11,102900,17.5345,40906,4.0816,10.8418,146
1616,4.2101E+11,85000,22.1111,50278,0,1.9417,149
1617,4.2101E+11,83100,20.9516,30721,3.9474,1.3158,218
1618,4.2101E+11,95800,21.5034,28896,1.0806,0.7859,285
1619,4.2101E+11,95000,11.6046,28750,7.7844,16.9661,127
1620,4.2101E+11,87600,16.7033,36172,4.1353,32.3308,69
1621,4.2101E+11,88700,12,46992,6.7633,20.7729,146
1622,4.2101E+11,86900,11.6603,39643,0,17.5115,81
1623,4.2101E+11,109800,20.0686,36417,3.183,38.1963,52
1624,4.2101E+11,93000,21.8713,31622,9.0323,18.2258,105
1625,4.2101E+11,97800,23.3564,63750,1.3468,25.9259,34
1626,4.2101E+11,111100,15.204,47446,2.2113,23.8329,59
1627,4.2101E+11,93200,15.7609,45357,3.1792,18.7861,101
1628,4.2101E+11,102600,11.8143,34667,0,67.1815,63
1629,4.2101E+11,119100,21.2891,38750,2.8939,38.5852,60
1630,4.2101E+11,94100,16.2621,25583,4.0453,11.3269,190
1631,4.2101E+11,109000,14.5329,39167,4.6243,23.1214,67
1632,4.2101E+11,118600,42.4242,36406,8.2251,23.5931,30
1633,4.2101E+11,95800,16.129,55500,5.3269,14.0436,74
1634,4.2101E+11,102400,22.4313,40208,2.7197,6.9038,60
1635,4.2101E+11,113200,29.454,44196,2.9026,5.3905,266
1636,4.2101E+11,124000,6.1224,68750,8.3333,54.1667,14
1637,4.2101E+11,117400,23.7945,36354,2.9948,25.7813,121
1638,4.2101E+11,99500,16.5733,49295,2.1442,41.9103,32
1639,4.2101E+11,116100,24.3243,60638,1.4907,44.8447,59
1640,4.2101E+11,169000,45.0472,78825,0,100,5
1641,4.2101E+11,170100,42.4121,86214,0.6726,97.5336,36
1642,4.2101E+11,94700,24.8665,30307,3.9519,4.1237,291
1643,4.2101E+11,95300,25.5007,23571,3.864,7.0582,652
1644,4.2101E+11,83300,37.7788,41345,3.0636,8.1697,285
1645,4.2101E+11,110900,19.0951,28229,3.3688,1.0638,326
1646,4.2101E+11,100300,17.5206,52353,1.9672,6.776,181
1647,4.2101E+11,93100,12.6528,40019,3.901,1.3321,200
1648,4.2101E+11,89100,9.2199,38466,3.1524,10.5079,29
1649,4.2101E+11,88300,10.3496,40709,3.8119,3.1766,178
1650,4.2101E+11,99900,12.1377,56103,2.3669,1.7751,14
1651,4.2101E+11,141400,27.5936,55714,1.6393,93.4426,16
1652,4.2101E+11,14600,11.5216,34821,3.1818,2.9545,249
1653,4.2101E+11,80300,13.1555,46384,1.7405,0,124
1654,4.2101E+11,83000,17.4,35396,5.3162,1.5582,362
1655,4.2101E+11,96800,21.6832,46944,2.673,55.5031,82
1656,4.2101E+11,87100,9.1049,49500,1.7143,50,27
1657,4.2101E+11,93800,13.9485,43906,0,95.4955,76
1658,4.2101E+11,101600,20.4908,41736,0.9195,19.7701,66
1659,4.2101E+11,92100,12.7241,40707,5.7143,4.2365,263
1660,4.2101E+11,94800,15.2207,39722,4.0964,6.747,43
1661,4.2101E+11,58600,4.8462,22208,10.4603,5.8577,943
1662,4.2101E+11,66300,9.5179,40877,4.6103,8.3425,315
1663,4.2101E+11,69300,3.0888,32546,6.1224,9.0379,187
1664,4.2101E+11,75500,9.4945,31773,7.0796,7.6106,139
1665,4.2101E+11,85800,22.6781,36354,4.5433,5.2388,235
1666,4.2101E+11,86500,15.6315,52019,3.7199,30.4158,47
1667,4.2101E+11,94400,23.3516,56034,3.2727,21.4545,133
1668,4.2101E+11,121400,20.3455,47308,0,64.4444,34
1669,4.2101E+11,111200,6.2661,41518,4.4248,51.3274,102
1670,4.2101E+11,84600,6.8759,51920,3.3613,2.9412,148
1671,4.2101E+11,82800,7.4031,45984,0,0,144
1672,4.2101E+11,92400,13.1295,43672,8.4211,0,42
1673,4.2101E+11,87600,17.234,43289,2.7778,2.4573,89
1674,4.2101E+11,93800,12.0325,42660,2.5641,16.3343,119
1675,4.2101E+11,100300,21.2514,50809,4.1026,21.1282,72
1676,4.2101E+11,133200,18.8427,35652,3.9521,42.515,154
1677,4.2101E+11,109600,25,28342,3.1405,6.5289,427
1678,4.2101E+11,103200,23.4593,34464,3.0928,14.9088,175
1679,4.2101E+11,142200,20.0903,37787,3.2735,53.0095,133
1680,4.2101E+11,148700,20.7101,50956,0,100,77
1681,4.2101E+11,101800,18.5574,43393,2.332,21.5364,213
1682,4.2101E+11,155400,28.6541,58750,0,92.236,201
1683,4.2101E+11,100700,31.4884,41479,2.7074,2.8821,341
1684,4.2101E+11,101200,26.7925,32283,4.3077,0.9231,351
1685,4.2101E+11,95700,32.6408,27778,5.3261,0.6522,642
1686,4.2101E+11,90400,22.49,29202,5.0909,4,401
1687,4.2101E+11,112000,15.6408,46944,3.038,55.1899,112
1688,4.2101E+11,108300,27.1978,47273,0,12.9808,66
1689,4.2101E+11,112900,38.88,75584,0,12.1818,30
1690,4.2101E+11,130300,17.3246,49450,0.4348,64.3478,18
1691,4.2101E+11,103800,25.9695,45781,2.7381,20.3571,128
1692,4.2101E+11,116000,23.4269,38214,1.2079,30.1984,360
1693,4.2101E+11,121200,21.4478,45539,2.4857,38.8145,207
1694,4.2101E+11,93000,22.1076,51328,10.322,5.1197,132
1695,4.2101E+11,106600,21.6596,52500,0,97.5741,22
1696,4.2101E+11,88300,13.9253,39861,3.1175,1.279,159
1697,4.2101E+11,87200,19.9301,49663,0,0,50
1698,4.2101E+11,87000,9.98,56034,1.4085,0,98
1699,4.2101E+11,86000,16.5477,48750,2.9919,2.4166,280
1700,4.2101E+11,99100,15.7895,51406,0,9.3651,25
1701,4.2101E+11,116400,17.9786,70982,2.0089,45.7589,17
1702,4.2101E+11,88000,14.0432,57917,4.0476,9.7619,82
1703,4.2101E+11,85500,6.9683,45694,5.3659,4.5528,67
1704,4.2101E+11,97900,14.143,46724,1.3532,7.5778,20
1705,4.2101E+11,135700,39.2473,86182,0,51.0989,29
1706,4.2101E+11,95200,15.6956,67656,2.0942,0,9
1707,4.2101E+11,91400,21.3202,65650,2.8381,20.2003,106
1708,4.2101E+11,87800,11.5922,56806,3.9851,0.9963,173
1709,4.2101E+11,80700,14.7826,43988,4.291,7.8358,124
1710,4.2101E+11,80300,4.9724,50750,4.5792,7.0545,94
1711,4.2101E+11,89600,13.6828,44926,1.8735,8.4309,129
1712,4.2101E+11,89400,8.8688,61944,0,1.5152,28
1713,4.2101E+11,86600,12.7451,48333,1.0084,1.0084,154
1714,4.2101E+11,89800,15.5268,59302,0.7874,1.7717,34
1715,4.2101E+11,95000,5.8219,51250,0,0,0
1716,4.2101E+11,112300,19.724,56506,0,24.565,153
1717,4.2101E+11,137000,25.579,42329,5.1948,26.1738,114
1718,4.2101E+11,131800,31.7159,42348,5.0887,38.0879,314
1719,4.2101E+11,149500,21.8816,62353,0,64.6809,70
1720,4.2101E+11,223800,76.951,87027,0,2.0151,35
